game_date,game_id,team_a,team_b,actual_winner,actual_score_a,actual_score_b,team_a_rest_days,team_b_rest_days
2024-10-22,0022400061,BOS,NYK,BOS,132,109,2.0,2.0
2024-10-22,0022400062,LAL,MIN,LAL,110,103,2.0,2.0
2024-10-23,0022400064,ATL,BKN,ATL,120,116,2.0,2.0
2024-10-23,0022400063,DET,IND,IND,109,115,2.0,2.0
2024-10-23,0022400068,HOU,CHA,CHA,105,110,2.0,2.0
2024-10-23,0022400071,LAC,PHX,PHX,113,116,2.0,2.0
2024-10-23,0022400065,MIA,ORL,ORL,97,116,2.0,2.0
2024-10-23,0022400069,NOP,CHI,NOP,123,111,2.0,2.0
2024-10-23,0022400066,PHI,MIL,MIL,109,124,2.0,2.0
2024-10-23,0022400072,POR,GSW,GSW,104,140,2.0,2.0
2024-10-23,0022400067,TOR,CLE,CLE,106,136,2.0,2.0
2024-10-23,0022400070,UTA,MEM,MEM,124,126,2.0,2.0
2024-10-24,0022400074,DAL,SAS,DAL,120,109,2.0,2.0
2024-10-24,0022400075,DEN,OKC,OKC,87,102,2.0,2.0
2024-10-24,0022400076,SAC,MIN,MIN,115,117,2.0,1.0
2024-10-24,0022400073,WAS,BOS,BOS,102,122,2.0,1.0
2024-10-25,0022400079,ATL,CHA,ATL,125,120,1.0,1.0
2024-10-25,0022400080,CLE,DET,CLE,113,101,1.0,1.0
2024-10-25,0022400082,HOU,MEM,HOU,128,108,1.0,1.0
2024-10-25,0022400085,LAL,PHX,LAL,123,116,2.0,1.0
2024-10-25,0022400083,MIL,CHI,CHI,122,133,1.0,1.0
2024-10-25,0022400081,NYK,IND,NYK,123,98,2.0,1.0
2024-10-25,0022400077,ORL,BKN,ORL,116,101,1.0,1.0
2024-10-25,0022400086,POR,NOP,NOP,103,105,1.0,1.0
2024-10-25,0022400078,TOR,PHI,TOR,115,107,1.0,1.0
2024-10-25,0022400084,UTA,GSW,GSW,86,127,1.0,1.0
2024-10-26,0022400088,CHA,MIA,MIA,106,114,0.0,2.0
2024-10-26,0022400091,CHI,OKC,OKC,95,114,0.0,1.0
2024-10-26,0022400087,DEN,LAC,LAC,104,109,1.0,2.0
2024-10-26,0022400089,DET,BOS,BOS,118,124,0.0,1.0
2024-10-26,0022400096,LAL,SAC,LAL,131,127,0.0,1.0
2024-10-26,0022400092,MEM,ORL,MEM,124,111,0.0,0.0
2024-10-26,0022400093,MIN,TOR,MIN,112,101,1.0,0.0
2024-10-26,0022400095,PHX,DAL,PHX,114,102,0.0,1.0
2024-10-26,0022400094,SAS,HOU,SAS,109,106,1.0,0.0
2024-10-26,0022400090,WAS,CLE,CLE,116,135,1.0,0.0
2024-10-27,0022400098,BKN,MIL,BKN,115,102,1.0,1.0
2024-10-27,0022400101,GSW,LAC,LAC,104,112,1.0,0.0
2024-10-27,0022400097,IND,PHI,PHI,114,118,1.0,1.0
2024-10-27,0022400100,OKC,ATL,OKC,128,104,0.0,1.0
2024-10-27,0022400099,POR,NOP,POR,125,103,1.0,1.0
2024-10-28,0022400103,ATL,WAS,WAS,119,121,0.0,1.0
2024-10-28,0022400104,BOS,MIL,BOS,119,108,1.0,0.0
2024-10-28,0022400110,DAL,UTA,DAL,110,102,1.0,2.0
2024-10-28,0022400108,MEM,CHI,CHI,123,126,1.0,1.0
2024-10-28,0022400105,MIA,DET,MIA,106,98,1.0,1.0
2024-10-28,0022400106,NYK,CLE,CLE,104,110,2.0,1.0
2024-10-28,0022400102,ORL,IND,ORL,119,115,1.0,0.0
2024-10-28,0022400111,PHX,LAL,PHX,109,105,1.0,1.0
2024-10-28,0022400112,SAC,POR,SAC,111,98,1.0,0.0
2024-10-28,0022400109,SAS,HOU,HOU,101,106,1.0,1.0
2024-10-28,0022400107,TOR,DEN,DEN,125,127,1.0,1.0
2024-10-29,0022400113,BKN,DEN,DEN,139,144,1.0,0.0
2024-10-29,0022400116,GSW,NOP,GSW,124,106,1.0,1.0
2024-10-29,0022400114,MIN,DAL,DAL,114,120,2.0,0.0
2024-10-29,0022400115,UTA,SAC,SAC,96,113,0.0,0.0
2024-10-30,0022400117,CHA,TOR,CHA,138,133,3.0,1.0
2024-10-30,0022400123,CHI,ORL,CHI,102,99,1.0,1.0
2024-10-30,0022400118,CLE,LAL,CLE,134,110,1.0,1.0
2024-10-30,0022400126,GSW,NOP,GSW,104,89,0.0,0.0
2024-10-30,0022400119,IND,BOS,IND,135,132,1.0,1.0
2024-10-30,0022400127,LAC,POR,POR,105,106,2.0,1.0
2024-10-30,0022400124,MEM,BKN,BKN,106,119,1.0,0.0
2024-10-30,0022400122,MIA,NYK,NYK,107,116,1.0,1.0
2024-10-30,0022400125,OKC,SAS,OKC,105,93,2.0,1.0
2024-10-30,0022400120,PHI,DET,DET,95,105,2.0,1.0
2024-10-30,0022400121,WAS,ATL,WAS,133,120,1.0,1.0
2024-10-31,0022400129,DAL,HOU,HOU,102,108,1.0,2.0
2024-10-31,0022400131,LAC,PHX,PHX,119,125,0.0,2.0
2024-10-31,0022400128,MEM,MIL,MEM,122,99,0.0,2.0
2024-10-31,0022400130,UTA,SAS,SAS,88,106,1.0,0.0
2024-11-01,0022400135,ATL,SAC,SAC,115,123,1.0,2.0
2024-11-01,0022400136,BKN,CHI,BKN,120,112,1.0,1.0
2024-11-01,0022400132,CHA,BOS,BOS,109,124,1.0,1.0
2024-11-01,0022400133,CLE,ORL,CLE,120,109,1.0,1.0
2024-11-01,0022400134,DET,NYK,NYK,98,128,1.0,1.0
2024-11-01,0022400139,MIN,DEN,MIN,119,116,2.0,2.0
2024-11-01,0022400138,NOP,IND,NOP,125,118,1.0,1.0
2024-11-01,0022400140,POR,OKC,OKC,114,137,1.0,1.0
2024-11-01,0022400137,TOR,LAL,LAL,125,131,1.0,1.0
2024-11-02,0022400141,CHA,BOS,BOS,103,113,0.0,0.0
2024-11-02,0022400148,DEN,UTA,DEN,129,103,0.0,1.0
2024-11-02,0022400144,HOU,GSW,GSW,121,127,1.0,2.0
2024-11-02,0022400150,LAC,OKC,OKC,92,105,1.0,0.0
2024-11-02,0022400145,MIL,CLE,CLE,113,114,1.0,0.0
2024-11-02,0022400142,PHI,MEM,MEM,107,124,2.0,1.0
2024-11-02,0022400149,PHX,POR,PHX,103,97,1.0,0.0
2024-11-02,0022400146,SAS,MIN,SAS,113,103,1.0,0.0
2024-11-02,0022400143,TOR,SAC,TOR,131,128,0.0,0.0
2024-11-03,0022400151,BKN,DET,DET,92,106,1.0,1.0
2024-11-03,0022400153,DAL,ORL,DAL,108,85,2.0,1.0
2024-11-03,0022400152,NOP,ATL,ATL,111,126,1.0,1.0
2024-11-04,0022400157,ATL,BOS,BOS,93,123,0.0,1.0
2024-11-04,0022400158,BKN,MEM,BKN,106,104,0.0,1.0
2024-11-04,0022400160,CHI,UTA,UTA,126,135,2.0,1.0
2024-11-04,0022400154,CLE,MIL,CLE,116,114,1.0,1.0
2024-11-04,0022400165,DAL,IND,IND,127,134,0.0,2.0
2024-11-04,0022400166,DEN,TOR,DEN,121,119,1.0,1.0
2024-11-04,0022400156,DET,LAL,DET,115,103,0.0,2.0
2024-11-04,0022400161,HOU,NYK,HOU,109,97,1.0,2.0
2024-11-04,0022400168,LAC,SAS,LAC,113,104,1.0,1.0
2024-11-04,0022400159,MIA,SAC,SAC,110,111,1.0,1.0
2024-11-04,0022400162,MIN,CHA,MIN,114,93,1.0,1.0
2024-11-04,0022400164,NOP,POR,POR,100,118,0.0,1.0
2024-11-04,0022400163,OKC,ORL,OKC,102,86,1.0,0.0
2024-11-04,0022400167,PHX,PHI,PHX,118,116,1.0,1.0
2024-11-04,0022400155,WAS,GSW,GSW,112,125,1.0,1.0
2024-11-06,0022400171,ATL,NYK,ATL,121,116,1.0,1.0
2024-11-06,0022400172,BOS,GSW,GSW,112,118,1.0,1.0
2024-11-06,0022400169,CHA,DET,CHA,108,107,1.0,1.0
2024-11-06,0022400176,DAL,CHI,DAL,119,99,1.0,1.0
2024-11-06,0022400177,DEN,OKC,DEN,124,122,1.0,1.0
2024-11-06,0022400173,HOU,SAS,HOU,127,100,1.0,1.0
2024-11-06,0022400170,IND,ORL,IND,118,111,1.0,1.0
2024-11-06,0022400179,LAC,PHI,LAC,110,98,1.0,1.0
2024-11-06,0022400174,MEM,LAL,MEM,131,114,1.0,1.0
2024-11-06,0022400175,NOP,CLE,CLE,122,131,1.0,1.0
2024-11-06,0022400178,PHX,MIA,PHX,115,112,1.0,1.0
2024-11-06,0022400180,SAC,TOR,SAC,122,107,1.0,1.0
2024-11-07,0022400181,CHI,MIN,MIN,119,135,0.0,2.0
2024-11-07,0022400182,MIL,UTA,MIL,123,100,2.0,2.0
2024-11-07,0022400183,SAS,POR,SAS,118,105,0.0,2.0
2024-11-08,0022400187,BOS,BKN,BOS,108,104,1.0,3.0
2024-11-08,0022400184,CHA,IND,CHA,103,83,1.0,1.0
2024-11-08,0022400188,CLE,GSW,CLE,136,117,1.0,1.0
2024-11-08,0022400190,DAL,PHX,PHX,113,114,1.0,1.0
2024-11-08,0022400194,DEN,MIA,DEN,135,122,1.0,1.0
2024-11-08,0022400185,DET,ATL,DET,122,121,1.0,1.0
2024-11-08,0022400195,LAL,PHI,LAL,116,106,1.0,1.0
2024-11-08,0022400191,MEM,WAS,MEM,128,104,1.0,3.0
2024-11-08,0022400193,MIN,POR,MIN,127,102,0.0,0.0
2024-11-08,0022400189,NYK,MIL,NYK,116,94,1.0,0.0
2024-11-08,0022400192,OKC,HOU,OKC,126,107,1.0,1.0
2024-11-08,0022400186,ORL,NOP,ORL,115,88,1.0,1.0
2024-11-08,0022400196,SAC,LAC,LAC,98,107,1.0,1.0
2024-11-09,0022400198,ATL,CHI,CHI,113,125,0.0,1.0
2024-11-09,0022400199,CLE,BKN,CLE,105,100,0.0,0.0
2024-11-09,0022400200,LAC,TOR,LAC,105,103,0.0,2.0
2024-11-09,0022400197,SAS,UTA,UTA,110,111,1.0,1.0
2024-11-10,0022400208,DEN,DAL,DEN,122,120,1.0,1.0
2024-11-10,0022400201,DET,HOU,HOU,99,101,1.0,1.0
2024-11-10,0022400203,IND,NYK,IND,132,121,1.0,1.0
2024-11-10,0022400211,LAL,TOR,LAL,123,103,1.0,0.0
2024-11-10,0022400202,MIL,BOS,BOS,107,113,1.0,1.0
2024-11-10,0022400206,MIN,MIA,MIA,94,95,1.0,1.0
2024-11-10,0022400207,OKC,GSW,GSW,116,127,1.0,1.0
2024-11-10,0022400204,ORL,WAS,ORL,121,94,1.0,1.0
2024-11-10,0022400205,PHI,CHA,PHI,107,105,1.0,1.0
2024-11-10,0022400209,PHX,SAC,SAC,118,127,1.0,1.0
2024-11-10,0022400210,POR,MEM,MEM,89,134,1.0,1.0
2024-11-11,0022400212,CHI,CLE,CLE,113,119,1.0,1.0
2024-11-11,0022400213,HOU,WAS,HOU,107,92,0.0,0.0
2024-11-11,0022400214,NOP,BKN,BKN,105,107,2.0,1.0
2024-11-11,0022400215,OKC,LAC,OKC,134,128,0.0,1.0
2024-11-11,0022400216,SAS,SAC,SAS,116,96,1.0,0.0
2024-11-12,0022400001,BOS,ATL,ATL,116,117,1.0,2.0
2024-11-12,0022400002,DET,MIA,DET,123,121,1.0,1.0
2024-11-12,0022400007,GSW,DAL,GSW,120,117,1.0,1.0
2024-11-12,0022400005,MIL,TOR,MIL,99,85,1.0,1.0
2024-11-12,0022400003,ORL,CHA,ORL,114,89,1.0,1.0
2024-11-12,0022400004,PHI,NYK,NYK,99,111,1.0,1.0
2024-11-12,0022400008,POR,MIN,POR,122,108,1.0,1.0
2024-11-12,0022400006,UTA,PHX,PHX,112,120,2.0,1.0
2024-11-13,0022400218,BKN,BOS,BOS,114,139,1.0,0.0
2024-11-13,0022400222,HOU,LAC,HOU,111,103,1.0,1.0
2024-11-13,0022400225,LAL,MEM,LAL,128,123,2.0,2.0
2024-11-13,0022400223,MIL,DET,MIL,127,120,0.0,0.0
2024-11-13,0022400219,NYK,CHI,CHI,123,124,0.0,1.0
2024-11-13,0022400221,OKC,NOP,OKC,106,88,1.0,1.0
2024-11-13,0022400217,ORL,IND,ORL,94,90,0.0,2.0
2024-11-13,0022400220,PHI,CLE,CLE,106,114,0.0,1.0
2024-11-13,0022400226,POR,MIN,POR,106,98,0.0,0.0
2024-11-13,0022400227,SAC,PHX,SAC,127,104,1.0,0.0
2024-11-13,0022400224,SAS,WAS,SAS,139,130,1.0,1.0
2024-11-14,0022400228,UTA,DAL,UTA,115,113,1.0,1.0
2024-11-15,0022400012,ATL,WAS,ATL,129,117,2.0,1.0
2024-11-15,0022400013,CLE,CHI,CLE,144,126,1.0,1.0
2024-11-15,0022400019,GSW,MEM,GSW,123,118,2.0,1.0
2024-11-15,0022400016,HOU,LAC,HOU,125,104,1.0,1.0
2024-11-15,0022400009,IND,MIA,MIA,111,124,1.0,2.0
2024-11-15,0022400017,NOP,DEN,NOP,101,94,1.0,4.0
2024-11-15,0022400014,NYK,BKN,NYK,124,122,1.0,1.0
2024-11-15,0022400018,OKC,PHX,OKC,99,83,1.0,1.0
2024-11-15,0022400010,ORL,PHI,ORL,98,86,1.0,1.0
2024-11-15,0022400020,SAC,MIN,MIN,126,130,1.0,1.0
2024-11-15,0022400015,SAS,LAL,LAL,115,120,1.0,1.0
2024-11-15,0022400011,TOR,DET,DET,95,99,2.0,1.0
2024-11-16,0022400230,BOS,TOR,BOS,126,123,2.0,0.0
2024-11-16,0022400229,CHA,MIL,CHA,115,114,3.0,2.0
2024-11-16,0022400232,DAL,SAS,DAL,110,93,1.0,0.0
2024-11-16,0022400231,NOP,LAL,LAL,99,104,0.0,0.0
2024-11-16,0022400233,SAC,UTA,SAC,121,117,0.0,1.0
2024-11-17,0022400241,CHI,HOU,HOU,107,143,1.0,1.0
2024-11-17,0022400236,CLE,CHA,CLE,128,114,1.0,0.0
2024-11-17,0022400235,IND,MIA,IND,119,110,1.0,1.0
2024-11-17,0022400243,LAC,UTA,LAC,116,105,1.0,0.0
2024-11-17,0022400238,MEM,DEN,MEM,105,90,1.0,1.0
2024-11-17,0022400234,MIN,PHX,MIN,120,117,1.0,1.0
2024-11-17,0022400240,NYK,BKN,NYK,114,104,1.0,1.0
2024-11-17,0022400242,OKC,DAL,DAL,119,121,1.0,0.0
2024-11-17,0022400239,POR,ATL,POR,114,110,3.0,1.0
2024-11-17,0022400237,WAS,DET,DET,104,124,1.0,1.0
2024-11-18,0022400244,DET,CHI,CHI,112,122,0.0,0.0
2024-11-18,0022400251,LAC,GSW,LAC,102,99,0.0,2.0
2024-11-18,0022400245,MIA,PHI,MIA,106,89,0.0,2.0
2024-11-18,0022400248,MIL,HOU,MIL,101,100,1.0,0.0
2024-11-18,0022400246,NYK,WAS,NYK,134,106,0.0,0.0
2024-11-18,0022400249,PHX,ORL,ORL,99,109,0.0,2.0
2024-11-18,0022400250,SAC,ATL,ATL,108,109,1.0,0.0
2024-11-18,0022400247,TOR,IND,TOR,130,119,1.0,0.0
2024-11-19,0022400022,BKN,CHA,BKN,116,115,1.0,1.0
2024-11-19,0022400021,BOS,CLE,BOS,120,117,2.0,1.0
2024-11-19,0022400024,DAL,NOP,DAL,132,91,1.0,2.0
2024-11-19,0022400026,LAL,UTA,LAL,124,118,2.0,1.0
2024-11-19,0022400023,MEM,DEN,DEN,110,122,1.0,1.0
2024-11-19,0022400025,SAS,OKC,SAS,110,104,2.0,1.0
2024-11-20,0022400252,CLE,NOP,CLE,128,100,0.0,0.0
2024-11-20,0022400258,GSW,ATL,GSW,120,97,1.0,1.0
2024-11-20,0022400254,HOU,IND,HOU,130,113,1.0,1.0
2024-11-20,0022400259,LAC,ORL,LAC,104,93,1.0,1.0
2024-11-20,0022400255,MEM,PHI,MEM,117,111,0.0,1.0
2024-11-20,0022400253,MIL,CHI,MIL,122,106,1.0,1.0
2024-11-20,0022400256,OKC,POR,OKC,109,99,0.0,2.0
2024-11-20,0022400257,PHX,NYK,NYK,122,138,1.0,1.0
2024-11-21,0022400260,CHA,DET,CHA,123,121,1.0,2.0
2024-11-21,0022400263,LAL,ORL,ORL,118,119,1.0,0.0
2024-11-21,0022400262,SAS,UTA,SAS,126,118,1.0,1.0
2024-11-21,0022400261,TOR,MIN,TOR,110,105,2.0,3.0
2024-11-22,0022400030,CHI,ATL,CHI,136,122,1.0,1.0
2024-11-22,0022400033,DEN,DAL,DAL,120,123,2.0,2.0
2024-11-22,0022400031,HOU,POR,HOU,116,88,1.0,1.0
2024-11-22,0022400034,LAC,SAC,LAC,104,88,1.0,3.0
2024-11-22,0022400029,MIL,IND,MIL,129,117,1.0,1.0
2024-11-22,0022400032,NOP,GSW,GSW,108,112,1.0,1.0
2024-11-22,0022400027,PHI,BKN,PHI,113,98,1.0,2.0
2024-11-22,0022400028,WAS,BOS,BOS,96,108,3.0,2.0
2024-11-23,0022400266,CHI,MEM,MEM,131,142,0.0,2.0
2024-11-23,0022400267,HOU,POR,POR,98,104,0.0,0.0
2024-11-23,0022400270,LAL,DEN,DEN,102,127,1.0,0.0
2024-11-23,0022400268,MIL,CHA,MIL,125,119,0.0,1.0
2024-11-23,0022400265,ORL,DET,ORL,111,100,1.0,1.0
2024-11-23,0022400269,SAS,GSW,SAS,104,94,1.0,0.0
2024-11-23,0022400264,UTA,NYK,UTA,121,106,1.0,2.0
2024-11-24,0022400271,BOS,MIN,BOS,107,105,1.0,2.0
2024-11-24,0022400275,CLE,TOR,CLE,122,108,3.0,2.0
2024-11-24,0022400272,IND,WAS,IND,115,103,1.0,1.0
2024-11-24,0022400273,MIA,DAL,MIA,123,118,5.0,1.0
2024-11-24,0022400274,PHI,LAC,LAC,99,125,1.0,1.0
2024-11-24,0022400276,SAC,BKN,BKN,103,108,1.0,1.0
2024-11-25,0022400280,ATL,DAL,DAL,119,129,2.0,0.0
2024-11-25,0022400281,BOS,LAC,BOS,126,94,0.0,0.0
2024-11-25,0022400277,CHA,ORL,ORL,84,95,1.0,1.0
2024-11-25,0022400283,DEN,NYK,NYK,118,145,1.0,1.0
2024-11-25,0022400278,DET,TOR,DET,102,100,1.0,0.0
2024-11-25,0022400284,GSW,BKN,BKN,120,128,1.0,0.0
2024-11-25,0022400279,IND,NOP,IND,114,110,0.0,2.0
2024-11-25,0022400282,MEM,POR,MEM,123,98,1.0,1.0
2024-11-25,0022400285,SAC,OKC,OKC,109,130,0.0,4.0
2024-11-26,0022400036,MIA,MIL,MIL,103,106,1.0,2.0
2024-11-26,0022400037,MIN,HOU,HOU,111,117,1.0,2.0
2024-11-26,0022400039,PHX,LAL,PHX,127,100,5.0,2.0
2024-11-26,0022400038,UTA,SAS,SAS,115,128,2.0,2.0
2024-11-26,0022400035,WAS,CHI,CHI,108,127,1.0,2.0
2024-11-27,0022400286,CHA,MIA,MIA,94,98,1.0,0.0
2024-11-27,0022400287,CLE,ATL,ATL,124,135,2.0,1.0
2024-11-27,0022400292,DAL,NYK,DAL,129,114,1.0,1.0
2024-11-27,0022400299,GSW,OKC,OKC,101,105,1.0,1.0
2024-11-27,0022400288,IND,POR,IND,121,114,1.0,1.0
2024-11-27,0022400293,MEM,DET,MEM,131,111,1.0,1.0
2024-11-27,0022400294,MIN,SAC,SAC,104,115,0.0,1.0
2024-11-27,0022400295,NOP,TOR,TOR,93,119,1.0,1.0
2024-11-27,0022400289,ORL,CHI,ORL,133,119,1.0,0.0
2024-11-27,0022400290,PHI,HOU,HOU,115,122,2.0,0.0
2024-11-27,0022400297,PHX,BKN,BKN,117,127,0.0,1.0
2024-11-27,0022400296,SAS,LAL,LAL,101,119,0.0,0.0
2024-11-27,0022400298,UTA,DEN,DEN,103,122,0.0,1.0
2024-11-27,0022400291,WAS,LAC,LAC,96,121,0.0,1.0
2024-11-29,0022400041,ATL,CLE,ATL,117,101,1.0,1.0
2024-11-29,0022400043,BKN,ORL,ORL,100,123,1.0,1.0
2024-11-29,0022400040,CHA,NYK,NYK,98,99,1.0,1.0
2024-11-29,0022400047,CHI,BOS,BOS,129,138,1.0,3.0
2024-11-29,0022400045,IND,DET,DET,106,130,1.0,1.0
2024-11-29,0022400048,LAL,OKC,OKC,93,101,1.0,1.0
2024-11-29,0022400042,MEM,NOP,MEM,120,109,1.0,1.0
2024-11-29,0022400046,MIA,TOR,MIA,121,111,1.0,1.0
2024-11-29,0022400044,MIN,LAC,MIN,93,92,1.0,1.0
2024-11-29,0022400049,POR,SAC,POR,115,106,1.0,1.0
2024-11-30,0022400300,CHA,ATL,ATL,104,107,0.0,0.0
2024-11-30,0022400301,DET,PHI,PHI,96,111,0.0,2.0
2024-11-30,0022400302,MIL,WAS,MIL,124,114,3.0,2.0
2024-11-30,0022400303,PHX,GSW,PHX,113,105,2.0,2.0
2024-11-30,0022400304,UTA,DAL,DAL,94,106,2.0,2.0
2024-12-01,0022400305,BKN,ORL,ORL,92,100,1.0,1.0
2024-12-01,0022400307,CLE,BOS,CLE,115,111,1.0,1.0
2024-12-01,0022400310,HOU,OKC,HOU,119,116,3.0,1.0
2024-12-01,0022400314,LAC,DEN,LAC,126,122,1.0,3.0
2024-12-01,0022400306,MEM,IND,MEM,136,121,1.0,1.0
2024-12-01,0022400308,NYK,NOP,NYK,118,85,1.0,1.0
2024-12-01,0022400312,POR,DAL,DAL,131,137,1.0,0.0
2024-12-01,0022400313,SAC,SAS,SAS,125,127,1.0,3.0
2024-12-01,0022400309,TOR,MIA,TOR,119,116,1.0,1.0
2024-12-01,0022400311,UTA,LAL,LAL,104,105,0.0,1.0
2024-12-02,0022400315,ATL,NOP,ATL,124,112,1.0,0.0
2024-12-02,0022400316,BOS,MIA,BOS,108,89,0.0,0.0
2024-12-02,0022400317,CHI,BKN,CHI,128,102,2.0,0.0
2024-12-02,0022400318,MIN,LAL,MIN,109,80,2.0,0.0
2024-12-03,0022400050,CHA,PHI,PHI,104,110,2.0,2.0
2024-12-03,0022400051,CLE,WAS,CLE,118,87,1.0,2.0
2024-12-03,0022400056,DAL,MEM,DAL,121,116,1.0,1.0
2024-12-03,0022400058,DEN,GSW,DEN,119,115,1.0,2.0
2024-12-03,0022400052,DET,MIL,MIL,107,128,2.0,2.0
2024-12-03,0022400060,LAC,POR,LAC,127,105,1.0,1.0
2024-12-03,0022400053,NYK,ORL,NYK,121,106,1.0,1.0
2024-12-03,0022400055,OKC,UTA,OKC,133,106,1.0,1.0
2024-12-03,0022400057,PHX,SAS,PHX,104,93,2.0,1.0
2024-12-03,0022400059,SAC,HOU,SAC,120,111,1.0,1.0
2024-12-03,0022400054,TOR,IND,TOR,122,111,1.0,1.0
2024-12-04,0022400320,BKN,IND,BKN,99,90,1.0,0.0
2024-12-04,0022400319,BOS,DET,BOS,130,120,1.0,0.0
2024-12-04,0022400324,LAC,MIN,MIN,80,108,0.0,1.0
2024-12-04,0022400321,MIA,LAL,MIA,134,93,1.0,1.0
2024-12-04,0022400323,MIL,ATL,ATL,104,119,0.0,1.0
2024-12-04,0022400322,PHI,ORL,ORL,102,106,0.0,0.0
2024-12-05,0022400325,CLE,DEN,CLE,126,114,1.0,1.0
2024-12-05,0022400332,GSW,HOU,GSW,99,93,1.0,1.0
2024-12-05,0022400329,MEM,SAC,MEM,115,110,1.0,1.0
2024-12-05,0022400330,NOP,PHX,NOP,126,124,2.0,1.0
2024-12-05,0022400327,NYK,CHA,NYK,125,101,1.0,1.0
2024-12-05,0022400331,SAS,CHI,CHI,124,139,1.0,2.0
2024-12-05,0022400328,TOR,OKC,OKC,92,129,1.0,1.0
2024-12-05,0022400326,WAS,DAL,DAL,101,137,1.0,1.0
2024-12-06,0022400334,ATL,LAL,ATL,134,132,1.0,1.0
2024-12-06,0022400335,BOS,MIL,BOS,111,105,1.0,1.0
2024-12-06,0022400336,CHI,IND,IND,123,132,0.0,1.0
2024-12-06,0022400338,GSW,MIN,MIN,90,107,0.0,1.0
2024-12-06,0022400333,PHI,ORL,PHI,102,94,1.0,1.0
2024-12-06,0022400339,POR,UTA,UTA,99,141,2.0,2.0
2024-12-06,0022400337,SAS,SAC,SAC,113,140,0.0,0.0
2024-12-07,0022400345,BOS,MEM,MEM,121,127,0.0,1.0
2024-12-07,0022400340,CHA,CLE,CLE,102,116,1.0,1.0
2024-12-07,0022400346,MIA,PHX,MIA,121,111,2.0,1.0
2024-12-07,0022400342,NOP,OKC,OKC,109,119,1.0,1.0
2024-12-07,0022400343,NYK,DET,DET,111,120,1.0,2.0
2024-12-07,0022400344,TOR,DAL,DAL,118,125,1.0,1.0
2024-12-07,0022400341,WAS,DEN,WAS,122,113,1.0,1.0
2024-12-08,0022400350,ATL,DEN,DEN,111,141,1.0,0.0
2024-12-08,0022400348,BKN,MIL,MIL,113,118,3.0,1.0
2024-12-08,0022400347,CHI,PHI,PHI,100,108,1.0,1.0
2024-12-08,0022400355,GSW,MIN,GSW,114,106,1.0,1.0
2024-12-08,0022400349,IND,CHA,CHA,109,113,1.0,0.0
2024-12-08,0022400356,LAC,HOU,HOU,106,117,3.0,2.0
2024-12-08,0022400358,LAL,POR,LAL,107,98,1.0,1.0
2024-12-08,0022400351,MIA,CLE,MIA,122,113,0.0,0.0
2024-12-08,0022400352,ORL,PHX,ORL,115,110,1.0,0.0
2024-12-08,0022400357,SAC,UTA,SAC,141,97,1.0,1.0
2024-12-08,0022400354,SAS,NOP,SAS,121,116,1.0,0.0
2024-12-08,0022400353,WAS,MEM,MEM,112,140,0.0,0.0
2024-12-09,0022400359,TOR,NYK,NYK,108,113,1.0,1.0
2024-12-10,0022401201,MIL,ORL,MIL,114,109,1.0,1.0
2024-12-10,0022401203,OKC,DAL,OKC,118,104,2.0,2.0
2024-12-11,0022401204,HOU,GSW,HOU,91,90,2.0,2.0
2024-12-11,0022401202,NYK,ATL,ATL,100,108,1.0,2.0
2024-12-12,0022401205,BOS,DET,BOS,123,99,4.0,4.0
2024-12-12,0022401206,MIA,TOR,MIA,114,104,3.0,2.0
2024-12-12,0022401207,NOP,SAC,SAC,109,111,3.0,3.0
2024-12-13,0022401212,CHI,CHA,CHI,109,95,4.0,4.0
2024-12-13,0022401208,CLE,WAS,CLE,115,105,4.0,4.0
2024-12-13,0022401213,DEN,LAC,DEN,120,98,4.0,4.0
2024-12-13,0022401211,MEM,BKN,MEM,135,119,4.0,4.0
2024-12-13,0022401210,MIN,LAL,MIN,97,87,4.0,4.0
2024-12-13,0022401209,PHI,IND,IND,107,121,4.0,4.0
2024-12-13,0022401215,POR,SAS,SAS,116,118,4.0,4.0
2024-12-13,0022401214,UTA,PHX,PHX,126,134,4.0,4.0
2024-12-15,0022401228,GSW,DAL,DAL,133,143,3.0,4.0
2024-12-15,0022401216,IND,NOP,IND,119,104,1.0,2.0
2024-12-15,0022401220,LAL,MEM,LAL,116,110,1.0,1.0
2024-12-15,0022401227,ORL,NYK,NYK,91,100,4.0,3.0
2024-12-15,0022401219,PHX,POR,PHX,116,109,1.0,1.0
2024-12-15,0022401218,SAS,MIN,MIN,92,106,1.0,1.0
2024-12-15,0022401217,WAS,BOS,BOS,98,112,1.0,2.0
2024-12-16,0022401224,BKN,CLE,CLE,101,130,2.0,2.0
2024-12-16,0022401222,CHA,PHI,PHI,108,121,2.0,2.0
2024-12-16,0022401221,DET,MIA,DET,125,124,3.0,3.0
2024-12-16,0022401226,LAC,UTA,LAC,144,107,2.0,2.0
2024-12-16,0022401225,SAC,DEN,DEN,129,130,3.0,2.0
2024-12-16,0022401223,TOR,CHI,CHI,121,122,3.0,2.0
2024-12-19,0022400363,BOS,CHI,CHI,108,117,3.0,2.0
2024-12-19,0022400368,DAL,LAC,LAC,95,118,3.0,2.0
2024-12-19,0022400360,DET,UTA,UTA,119,126,2.0,2.0
2024-12-19,0022400365,HOU,NOP,HOU,133,113,4.0,3.0
